reference,window,channel,x,y,dist_cz,row_acc,col_acc,pattern,row_p,col_p,row_null_mean,row_p_fdr,col_p_fdr
csd,prestimTRIM_-0.50_to_-0.10s,FZ,0.0,0.31139098889535044,0.31139098889535044,0.22607142857142856,0.13285714285714287,0.1102683065621153,0.000999000999000999,0.01898101898101898,0.20003857142857143,True,True
csd,prestimTRIM_-0.50_to_-0.10s,F2,0.12679132837194124,0.31381954998058037,0.3384652875855003,0.2301190476190476,0.15,0.13374919237610636,0.000999000999000999,0.000999000999000999,0.1998165476190476,True,True
csd,prestimTRIM_-0.50_to_-0.10s,F4,0.2555991277378157,0.31563863605626796,0.4061510343108748,0.23726190476190476,0.14214285714285715,0.15271900332734603,0.000999000999000999,0.000999000999000999,0.19976369047619047,True,True
csd,prestimTRIM_-0.50_to_-0.10s,F6,0.38316449267044905,0.3330798118805041,0.5076979313782504,0.25023809523809526,0.22428571428571428,0.1901509224471854,0.000999000999000999,0.000999000999000999,0.19975845238095238,True,True
csd,prestimTRIM_-0.50_to_-0.10s,F8,0.5038313462318709,0.36605489997964774,0.6227697931378249,0.245,0.2776190476190476,0.3225686811104011,0.000999000999000999,0.000999000999000999,0.19992571428571426,True,True
csd,prestimTRIM_-0.50_to_-0.10s,FT7,-0.5922892699155132,0.19244644966295846,0.622769793137825,0.2745238095238095,0.2155952380952381,0.20516469096223597,0.000999000999000999,0.000999000999000999,0.19980761904761904,True,True
csd,prestimTRIM_-0.50_to_-0.10s,FC5,-0.4486894406361628,0.17223573916038115,0.4806114480352247,0.259047619047619,0.18261904761904763,0.16485810692765335,0.000999000999000999,0.000999000999000999,0.19988845238095237,True,True
csd,prestimTRIM_-0.50_to_-0.10s,FC3,-0.2988471109399219,0.15889982751154078,0.33846528758550026,0.22630952380952382,0.1625,0.16053623274854942,0.000999000999000999,0.000999000999000999,0.20037119047619045,True,True
csd,prestimTRIM_-0.50_to_-0.10s,FC1,-0.15317259329874983,0.15317259329874983,0.21661875882695025,0.22345238095238096,0.185,0.20951961631943133,0.000999000999000999,0.000999000999000999,0.20029488095238093,True,True
csd,prestimTRIM_-0.50_to_-0.10s,FCz,0.0,0.15569549444767522,0.15569549444767522,0.2325,0.1444047619047619,0.2573349692777213,0.000999000999000999,0.000999000999000999,0.19998940476190477,True,True
csd,prestimTRIM_-0.50_to_-0.10s,FC2,0.15317259329874983,0.15317259329874983,0.21661875882695025,0.23595238095238094,0.1805952380952381,0.25069009349261295,0.000999000999000999,0.000999000999000999,0.1998909523809524,True,True
csd,prestimTRIM_-0.50_to_-0.10s,FC4,0.2988471109399219,0.15889982751154078,0.33846528758550026,0.23583333333333334,0.1657142857142857,0.17624053863016795,0.000999000999000999,0.000999000999000999,0.19989678571428574,True,True
csd,prestimTRIM_-0.50_to_-0.10s,FC6,0.4486894406361628,0.17223573916038115,0.4806114480352247,0.25273809523809526,0.19452380952380952,0.1865771458255795,0.000999000999000999,0.000999000999000999,0.19979821428571426,True,True
csd,prestimTRIM_-0.50_to_-0.10s,FT8,0.5922892699155132,0.19244644966295846,0.622769793137825,0.2671428571428571,0.24988095238095237,0.35944461896431834,0.000999000999000999,0.000999000999000999,0.1999154761904762,True,True
csd,prestimTRIM_-0.50_to_-0.10s,T7,-0.622769793137825,3.8133651688594835e-17,0.622769793137825,0.2386904761904762,0.1255952380952381,0.09339873592310662,0.000999000999000999,0.4435564435564436,0.1997697619047619,True,False
csd,prestimTRIM_-0.50_to_-0.10s,C5,-0.4670742986901498,2.860005224274434e-17,0.4670742986901498,0.23607142857142857,0.14392857142857143,0.18645615511719255,0.000999000999000999,0.000999000999000999,0.19977488095238097,True,True
csd,prestimTRIM_-0.50_to_-0.10s,C3,-0.31139098889535044,1.9067198891700998e-17,0.31139098889535044,0.23273809523809524,0.18321428571428572,0.06759011115836903,0.000999000999000999,0.000999000999000999,0.19999761904761906,True,True
csd,prestimTRIM_-0.50_to_-0.10s,C1,-0.15569549444767522,9.533599445850499e-18,0.15569549444767522,0.21464285714285714,0.17797619047619048,0.07875948731960182,0.000999000999000999,0.000999000999000999,0.20002250000000002,True,True
csd,prestimTRIM_-0.50_to_-0.10s,Cz,0.0,0.0,0.0,0.20607142857142857,0.13488095238095238,0.12584512733719447,0.08891108891108891,0.004995004995004995,0.19998166666666667,False,True
