reference,window,channel,x,y,dist_cz,row_acc,col_acc,pattern,row_p,col_p,row_null_mean
vertex,prestimTRIM_-0.50_to_-0.10s,C4,0.31139098889535044,1.9067198891700998e-17,0.31139098889535044,0.19,0.295,0.3282572049096339,nan,nan,nan
vertex,prestimTRIM_-0.50_to_-0.10s,C6,0.4670742986901498,2.860005224274434e-17,0.4670742986901498,0.20166666666666666,0.30083333333333334,0.39637371713734754,nan,nan,nan
vertex,prestimTRIM_-0.50_to_-0.10s,T8,0.622769793137825,3.8133651688594835e-17,0.622769793137825,0.22833333333333333,0.30833333333333335,0.5048402158280236,nan,nan,nan
vertex,prestimTRIM_-0.50_to_-0.10s,M1,0.8664628506549251,5.305554783173226e-17,0.8664628506549251,0.3075,0.18416666666666667,0.9326494199377418,nan,nan,nan
vertex,prestimTRIM_-0.50_to_-0.10s,TP7,-0.5922892699155132,-0.19244644966295837,0.6227697931378249,0.2475,0.215,0.841816189928141,nan,nan,nan
vertex,prestimTRIM_-0.50_to_-0.10s,CP5,-0.4486894406361628,-0.17223573916038112,0.4806114480352247,0.23833333333333334,0.2475,0.6718549493390696,nan,nan,nan
vertex,prestimTRIM_-0.50_to_-0.10s,CP3,-0.2988471109399219,-0.15889982751154083,0.33846528758550026,0.23083333333333333,0.24333333333333335,0.2876901140512505,nan,nan,nan
vertex,prestimTRIM_-0.50_to_-0.10s,CP1,-0.15317259329874983,-0.1531725932987498,0.21661875882695023,0.2225,0.21666666666666667,0.19049766312102462,nan,nan,nan
vertex,prestimTRIM_-0.50_to_-0.10s,CPZ,1.9067198891700998e-17,-0.15569549444767522,0.15569549444767522,0.20583333333333334,0.1375,0.18901964408996796,nan,nan,nan
vertex,prestimTRIM_-0.50_to_-0.10s,CP2,0.15317259329874983,-0.1531725932987498,0.21661875882695023,0.2025,0.20166666666666666,0.3645955430186222,nan,nan,nan
vertex,prestimTRIM_-0.50_to_-0.10s,CP4,0.2988471109399219,-0.15889982751154083,0.33846528758550026,0.21416666666666667,0.22166666666666668,0.33626578838174154,nan,nan,nan
vertex,prestimTRIM_-0.50_to_-0.10s,CP6,0.4486894406361628,-0.17223573916038112,0.4806114480352247,0.22833333333333333,0.2225,0.5885689721316782,nan,nan,nan
vertex,prestimTRIM_-0.50_to_-0.10s,TP8,0.5922892699155132,-0.19244644966295837,0.6227697931378249,0.245,0.225,0.6102418890358755,nan,nan,nan
vertex,prestimTRIM_-0.50_to_-0.10s,M2,-0.8664628506549251,5.305554783173226e-17,0.8664628506549251,0.30333333333333334,0.17583333333333334,0.5550090356065696,nan,nan,nan
vertex,prestimTRIM_-0.50_to_-0.10s,P7,-0.5038313462318709,-0.3660548999796477,0.6227697931378249,0.26916666666666667,0.2025,0.9110871785105517,nan,nan,nan
vertex,prestimTRIM_-0.50_to_-0.10s,P5,-0.3831644926704491,-0.33307981188050406,0.5076979313782504,0.255,0.18166666666666667,0.741417608010639,nan,nan,nan
vertex,prestimTRIM_-0.50_to_-0.10s,P3,-0.2555991277378157,-0.31563863605626796,0.4061510343108748,0.2608333333333333,0.185,0.6891090919350104,nan,nan,nan
vertex,prestimTRIM_-0.50_to_-0.10s,P1,-0.12679132837194132,-0.3138195499805803,0.33846528758550026,0.2525,0.15666666666666668,0.600127287578119,nan,nan,nan
vertex,prestimTRIM_-0.50_to_-0.10s,PZ,3.8134397783401996e-17,-0.31139098889535044,0.31139098889535044,0.25666666666666665,0.13166666666666665,0.581399232402397,nan,nan,nan
vertex,prestimTRIM_-0.50_to_-0.10s,P2,0.12679132837194132,-0.3138195499805803,0.33846528758550026,0.2425,0.17166666666666666,0.44053362116142486,nan,nan,nan
vertex,prestimTRIM_-0.50_to_-0.10s,P4,0.2555991277378157,-0.31563863605626796,0.4061510343108748,0.24666666666666667,0.17083333333333334,0.5590404746516141,nan,nan,nan
vertex,prestimTRIM_-0.50_to_-0.10s,P6,0.3831644926704491,-0.33307981188050406,0.5076979313782504,0.2475,0.18166666666666667,0.7335910105807734,nan,nan,nan
vertex,prestimTRIM_-0.50_to_-0.10s,P8,0.5038313462318709,-0.3660548999796477,0.6227697931378249,0.24416666666666667,0.18583333333333332,0.4129510034509436,nan,nan,nan
